A,C,B,E,D,F,H,mu__0,sigma_log_,sigma
154.757323985,-3.97099299592,0.0183196219814,811.19212355,-39.4680016271,228.876448934,-1.55534162602,65.0015757236,0.64582562777,1.90756131489
152.720097894,-3.97099299592,0.0183196219814,807.506287546,-41.1241418766,226.920770603,-1.55534162602,64.2151812274,0.64582562777,1.90756131489
152.901197564,-3.96777533659,0.0183196219814,807.717405696,-41.1302437835,225.181952467,-1.55534162602,64.3214942852,0.64582562777,1.90756131489
152.901197564,-3.96777533659,0.0183196219814,804.786552415,-40.8604614539,225.181952467,-1.55534162602,64.3514370066,0.64582562777,1.90756131489
152.558594337,-3.96777533659,0.0183196219814,807.995929984,-39.6213952805,225.122543299,-1.55534162602,64.0361313262,0.635129599122,1.88726671372
151.438139824,-4.11418975369,0.0183196219814,807.995929984,-39.6213952805,225.755366026,-1.54049588219,63.5638963939,0.635129599122,1.88726671372
150.682888056,-4.11418975369,0.0183196219814,809.110002038,-38.5834446608,227.536379326,-1.54049588219,63.1876075265,0.635129599122,1.88726671372
150.682888056,-4.11418975369,0.0183196219814,809.110002038,-38.2106820104,227.736234384,-1.54049588219,63.1803827932,0.635129599122,1.88726671372
150.682888056,-4.11418975369,0.0183196219814,814.277202124,-39.2109976127,227.736234384,-1.54049588219,63.1306004275,0.635129599122,1.88726671372
150.682888056,-3.90370680917,0.0183196219814,814.396271768,-38.3041368081,226.638896695,-1.54049588219,63.1090330237,0.635129599122,1.88726671372
150.682888056,-3.90370680917,0.0183196219814,814.396271768,-38.2279466633,226.638896695,-1.54049588219,63.1053089486,0.635129599122,1.88726671372
150.682888056,-3.90370680917,0.0183196219814,817.337713909,-35.7953033358,225.814624869,-1.54049588219,62.9294552426,0.635129599122,1.88726671372
149.112478432,-3.90370680917,0.0183196219814,820.934863295,-35.7953033358,226.249706531,-1.58129318207,62.2265246315,0.635129599122,1.88726671372
149.112478432,-3.90370680917,0.04847776784,821.954855381,-35.7112870968,226.859763842,-1.58129318207,62.2249687707,0.635129599122,1.88726671372
148.774158355,-3.90370680917,0.0749291968226,821.242315127,-34.1573150323,224.922563598,-1.58129318207,61.9494500283,0.635129599122,1.88726671372
148.774158355,-3.90370680917,0.0749291968226,824.647831413,-36.0845551575,223.95312651,-1.58129318207,61.9486195196,0.603802909075,1.82906134508
148.774158355,-3.90370680917,0.0749291968226,826.38893039,-35.9332142645,223.95312651,-1.58129318207,61.9129718224,0.603802909075,1.82906134508
146.97353815,-3.90370680917,0.0749291968226,826.38893039,-37.0382673269,223.95312651,-1.58129318207,61.2321723097,0.603802909075,1.82906134508
146.97353815,-3.90370680917,0.0749291968226,825.900545146,-38.3963435259,223.95312651,-1.58129318207,61.337056226,0.603802909075,1.82906134508
146.028178867,-3.90370680917,0.0749291968226,825.541808813,-36.2972587648,226.413006164,-1.58129318207,60.880579529,0.603802909075,1.82906134508
143.761451598,-3.90370680917,0.0749291968226,825.541808813,-35.1481803354,223.756515782,-1.58129318207,59.8551208008,0.603802909075,1.82906134508
142.988319533,-3.90370680917,0.0749291968226,825.541808813,-35.9825014137,222.483518066,-1.58129318207,59.6068010851,0.603802909075,1.82906134508
142.101443713,-3.90370680917,0.0749291968226,825.501121648,-34.2870845038,221.240160204,-1.58129318207,59.164633505,0.603802909075,1.82906134508
142.101443713,-3.90370680917,0.0749291968226,826.599574553,-33.0874889572,221.240160204,-1.58129318207,59.0687460502,0.603802909075,1.82906134508
140.996830649,-3.90370680917,0.0749291968226,828.967622337,-33.0043160788,221.240160204,-1.58129318207,58.6127543077,0.603802909075,1.82906134508
140.996830649,-3.90370680917,0.0749291968226,828.654442554,-32.9058254561,221.240160204,-1.58129318207,58.6118295234,0.59798967825,1.81845943482
140.996830649,-3.90370680917,0.0749291968226,828.317376417,-32.0085377268,221.240160204,-1.58129318207,58.5697846301,0.59798967825,1.81845943482
137.484500545,-3.90370680917,0.0749291968226,828.317376417,-32.3009756511,221.240160204,-1.58129318207,57.3186282496,0.59798967825,1.81845943482
135.777883782,-3.90370680917,0.0749291968226,828.317376417,-32.3728886528,221.704566014,-1.58129318207,56.7450865611,0.59798967825,1.81845943482
135.144687472,-3.90370680917,0.0749291968226,828.317376417,-32.3728886528,220.674206422,-1.58129318207,56.526494993,0.59798967825,1.81845943482
132.1834682,-3.90370680917,0.0749291968226,826.845687432,-32.3728886528,220.674206422,-1.58129318207,55.6041166346,0.59798967825,1.81845943482
131.552666922,-3.90370680917,0.0749291968226,824.547684734,-32.4569208466,222.215265776,-1.58129318207,55.4707863584,0.475206420747,1.60834615924
131.552666922,-4.21225695107,0.0749291968226,822.605049785,-33.179725528,221.729105546,-1.54955226563,55.6144574203,0.475206420747,1.60834615924
131.552666922,-4.21225695107,0.0749291968226,828.353697048,-31.6900342232,221.729105546,-1.54955226563,55.4477603825,0.475206420747,1.60834615924
131.552666922,-4.21225695107,0.0749291968226,832.892542067,-31.6900342232,221.382882629,-1.54955226563,55.370321695,0.475206420747,1.60834615924
130.200386756,-3.91152553766,0.0749291968226,834.051459467,-29.5269220087,221.86383482,-1.54955226563,54.8541104246,0.534620598055,1.70680055595
128.647515282,-3.91152553766,0.0749291968226,833.614018833,-31.1880491763,221.86383482,-1.54955226563,54.4535127931,0.534620598055,1.70680055595
128.647515282,-3.91152553766,-0.157821623627,837.215756094,-31.1880491763,217.688649586,-1.54962015519,54.4453356238,0.534620598055,1.70680055595
128.647515282,-3.91152553766,-0.157821623627,839.31474023,-31.1880491763,217.688649586,-1.4860779252,54.3854453537,0.534620598055,1.70680055595
128.647515282,-3.91152553766,-0.157821623627,836.259470089,-30.9025991952,219.173926146,-1.4860779252,54.3725046409,0.534620598055,1.70680055595
128.564058291,-3.91152553766,-0.157821623627,843.344860625,-30.9025991952,219.173926146,-1.4860779252,54.2458418107,0.534620598055,1.70680055595
128.564058291,-3.91152553766,-0.252914426191,844.665825512,-30.9025991952,219.173926146,-1.49771817567,54.1845001223,0.499454110034,1.64782149591
128.115849305,-3.91152553766,-0.252914426191,842.943701953,-30.9025991952,219.173926146,-1.44960839414,54.1735485681,0.499454110034,1.64782149591
128.115849305,-3.91152553766,-0.252914426191,842.943701953,-30.9025991952,219.173926146,-1.44960839414,54.1735485681,0.499454110034,1.64782149591
128.152561098,-4.20373989142,-0.252914426191,849.280224442,-28.9824861273,217.718934437,-1.51513365173,53.9900801951,0.499454110034,1.64782149591
127.745739494,-4.1082526573,-0.252914426191,859.476771279,-29.5757126024,218.137236913,-1.51513365173,53.6864315585,0.499454110034,1.64782149591
127.540897248,-4.1082526573,-0.252914426191,859.476771279,-28.4794744517,218.137236913,-1.51513365173,53.5808097611,0.499454110034,1.64782149591
126.944162047,-4.13858052191,-0.0414103927908,857.373030735,-28.6459647651,218.852006592,-1.51513365173,53.4896809389,0.499454110034,1.64782149591
125.386640449,-4.13858052191,-0.0414103927908,857.376587047,-28.6459647651,217.491804535,-1.51513365173,53.0792064732,0.499454110034,1.64782149591
125.386640449,-4.13858052191,-0.0414103927908,857.376587047,-28.4896407864,216.1876151,-1.51513365173,53.0963848915,0.499454110034,1.64782149591
125.386640449,-4.13858052191,-0.0414103927908,859.614237462,-26.4755468238,214.676786253,-1.51513365173,52.9842477564,0.499454110034,1.64782149591
124.107089128,-4.13858052191,-0.0414103927908,864.571604876,-25.7738523357,214.676786253,-1.51513365173,52.5670457474,0.499454110034,1.64782149591
124.107089128,-4.14047551797,-0.0414103927908,866.324505464,-24.2412992502,214.448622267,-1.51443061623,52.483302192,0.499454110034,1.64782149591
124.107089128,-4.14047551797,-0.0414103927908,868.585643406,-24.3120228306,214.448622267,-1.51443061623,52.4621496611,0.499454110034,1.64782149591
123.767655077,-4.14047551797,-0.0414103927908,868.585643406,-23.7582300231,214.448622267,-1.51443061623,52.3601983739,0.473412857737,1.60546407443
123.767655077,-4.14047551797,-0.0414103927908,870.227050477,-22.086693461,214.448622267,-1.51443061623,52.3062530532,0.473412857737,1.60546407443
123.767655077,-4.14047551797,-0.0414103927908,870.227050477,-22.3685724287,214.448622267,-1.51443061623,52.3102378216,0.473412857737,1.60546407443
123.767655077,-4.14047551797,-0.0414103927908,870.227050477,-21.8880150796,214.448622267,-1.51443061623,52.3039979138,0.473412857737,1.60546407443
122.829463198,-4.14047551797,-0.0414103927908,870.337308035,-22.663682547,214.448622267,-1.51443061623,52.0924993672,0.473412857737,1.60546407443
121.016818562,-4.14047551797,-0.0414103927908,873.176424483,-21.940367907,215.192270433,-1.51443061623,51.6739469295,0.473412857737,1.60546407443
120.927195608,-4.14047551797,-0.0414103927908,876.826225496,-19.3992162466,213.604532795,-1.51443061623,51.56810662,0.473412857737,1.60546407443
120.927195608,-4.14047551797,-0.0414103927908,876.22333733,-19.9625386209,210.923704553,-1.51443061623,51.5383456263,0.473412857737,1.60546407443
120.916386564,-4.14047551797,-0.0414103927908,876.422718729,-19.8371481345,214.834890254,-1.51443061623,51.6289141197,0.473412857737,1.60546407443
120.834495048,-4.204419231,-0.0414103927908,878.543495336,-21.8183018855,214.780240257,-1.51443061623,51.6346963112,0.473412857737,1.60546407443
120.082944214,-4.204419231,-0.0414103927908,881.627137699,-21.8183018855,214.121205403,-1.51443061623,51.4297626605,0.473412857737,1.60546407443
120.082944214,-4.204419231,-0.0875109564962,886.280941298,-21.7275063985,213.623582022,-1.51443061623,51.345006178,0.473412857737,1.60546407443
119.632545427,-4.204419231,-0.0875109564962,884.517440179,-21.7275063985,210.88298708,-1.51443061623,51.3032130089,0.473412857737,1.60546407443
117.706054339,-4.204419231,-0.0875109564962,886.142073879,-21.3971249224,210.88298708,-1.51443061623,50.899764968,0.473412857737,1.60546407443
117.706054339,-4.204419231,-0.0875109564962,886.142073879,-21.472519843,210.88298708,-1.51443061623,50.9033899112,0.473412857737,1.60546407443
117.786129285,-3.91358626837,-0.0875109564962,892.109360135,-22.1847638304,210.011594687,-1.51443061623,50.9002644561,0.473412857737,1.60546407443
117.786129285,-3.91358626837,-0.0875109564962,900.465525892,-22.3622539189,210.011594687,-1.51443061623,50.8366240719,0.473412857737,1.60546407443
117.455385449,-3.91358626837,-0.0875109564962,900.46316436,-21.8607041384,210.011594687,-1.51443061623,50.744575584,0.473412857737,1.60546407443
117.455385449,-3.91358626837,-0.0875109564962,901.054938344,-21.8607041384,210.011594687,-1.51443061623,50.7394313462,0.473412857737,1.60546407443
117.065451565,-3.91358626837,-0.0875109564962,901.054938344,-21.1836530062,210.011594687,-1.51443061623,50.6316876566,0.473412857737,1.60546407443
116.456471148,-3.91358626837,-0.0875109564962,898.238166036,-22.0941381998,209.864028413,-1.51443061623,50.6110394828,0.473412857737,1.60546407443
116.646513494,-3.91358626837,-0.0875109564962,896.120349698,-22.0941381998,209.943884909,-1.51443061623,50.6577419894,0.473412857737,1.60546407443
116.646513494,-3.91358626837,-0.0875109564962,898.018991589,-22.0941381998,209.943884909,-1.51443061623,50.6407401291,0.473412857737,1.60546407443
115.790131117,-3.91358626837,-0.0875109564962,900.184060913,-21.5300324461,211.436273426,-1.51443061623,50.3814529272,0.473412857737,1.60546407443
115.790131117,-3.91358626837,-0.0875109564962,904.220101099,-21.8408750271,211.436273426,-1.51443061623,50.3585354916,0.477087272896,1.6113740672
115.348587394,-3.91358626837,-0.0875109564962,904.220101099,-20.4023546467,212.137243293,-1.51443061623,50.2422026922,0.477087272896,1.6113740672
115.348587394,-3.91358626837,-0.0875109564962,913.092764853,-19.966849026,211.799467443,-1.51443061623,50.1690957901,0.477087272896,1.6113740672
115.348587394,-3.95411594886,-0.0875109564962,910.592264428,-19.966849026,213.653463132,-1.50278999101,50.230945741,0.467777704669,1.59644248153
114.37191372,-3.95411594886,-0.141352259735,910.479577985,-21.2610569388,212.579787053,-1.50278999101,50.0163552753,0.467777704669,1.59644248153
113.318186003,-3.95411594886,-0.141352259735,914.456733524,-21.4629188927,212.002102274,-1.52904010254,49.8317719715,0.467777704669,1.59644248153
111.905105415,-3.95411594886,-0.141352259735,916.255144176,-21.6030874784,211.781457727,-1.52904010254,49.6357234289,0.467777704669,1.59644248153
111.137993776,-3.95411594886,-0.187022681561,921.373702946,-20.5531225083,211.781457727,-1.56037082978,49.645018471,0.467777704669,1.59644248153
111.164211067,-3.95411594886,-0.0707660329456,919.233774126,-20.1841917703,213.960236187,-1.56037082978,49.5768075078,0.467777704669,1.59644248153
111.164211067,-3.95411594886,-0.0707660329456,919.233774126,-22.2662953367,213.681399629,-1.56037082978,49.5481408429,0.467777704669,1.59644248153
111.47435321,-3.95411594886,-0.0707660329456,919.233774126,-21.6393318404,214.672230008,-1.56037082978,49.6136093983,0.467777704669,1.59644248153
111.139235314,-3.95411594886,-0.0707660329456,918.449723719,-21.588972578,214.672230008,-1.56037082978,49.5804304838,0.467777704669,1.59644248153
110.174454434,-3.95314738614,-0.0707660329456,919.546402409,-22.7083675885,214.275120239,-1.56037082978,49.4430950289,0.467777704669,1.59644248153
110.174454434,-3.95314738614,-0.0707660329456,919.546402409,-22.9993652914,214.275120239,-1.56037082978,49.4439714096,0.467777704669,1.59644248153
110.174454434,-3.95314738614,-0.0707660329456,919.546402409,-25.0355193696,214.275120239,-1.56037082978,49.4787995335,0.467777704669,1.59644248153
110.174454434,-3.95314738614,0.0676792494484,919.546402409,-25.6191249587,214.275120239,-1.56037082978,49.4755146966,0.467777704669,1.59644248153
108.445221073,-3.97479751623,0.0676792494484,917.388372145,-25.1014194895,216.891396136,-1.55735012708,49.3218427654,0.467777704669,1.59644248153
108.356196234,-3.97479751623,0.0676792494484,923.600263265,-24.8951615173,216.891396136,-1.55735012708,49.2604197157,0.467777704669,1.59644248153
108.356196234,-3.97479751623,0.0676792494484,919.016091275,-26.4020574331,216.891396136,-1.58129842183,49.2909221228,0.467777704669,1.59644248153
108.409253268,-3.97479751623,0.0676792494484,925.468576719,-25.6494006837,219.04157662,-1.58129842183,49.3386375748,0.467777704669,1.59644248153
107.801614751,-3.97479751623,0.0676792494484,926.538419794,-26.3851906382,219.04157662,-1.58129842183,49.2554256737,0.467777704669,1.59644248153
108.067030809,-3.97479751623,0.0938674393228,926.155812294,-26.4892171041,219.04157662,-1.57699810336,49.2751896338,0.467777704669,1.59644248153
107.934154567,-3.97479751623,0.0938674393228,932.621946025,-27.712224656,219.628019176,-1.57699810336,49.2109075581,0.467777704669,1.59644248153
107.934154567,-3.97479751623,0.0938674393228,930.082119277,-27.3433745187,219.343450849,-1.57699810336,49.2264294523,0.467777704669,1.59644248153
107.934154567,-3.97479751623,0.0938674393228,930.237915519,-26.6219939685,218.759138621,-1.57699810336,49.2087702987,0.438905667069,1.55100896926
107.934154567,-3.97479751623,0.0938674393228,929.535452693,-27.7953532837,218.759138621,-1.58047940631,49.1998328734,0.438905667069,1.55100896926
107.934154567,-3.97479751623,0.0938674393228,929.535452693,-27.7953532837,218.759138621,-1.58047940631,49.1998328734,0.438905667069,1.55100896926
105.790565355,-3.97479751623,0.0938674393228,930.017276276,-28.2524010298,220.450496584,-1.58047940631,49.1161378649,0.438905667069,1.55100896926
102.514882939,-3.97479751623,0.0938674393228,934.606343235,-28.4019530771,220.925463026,-1.58047940631,48.9611959787,0.438905667069,1.55100896926
102.341918164,-3.97479751623,0.0938674393228,936.112506356,-28.4019530771,221.072212334,-1.58047940631,48.9537889765,0.438905667069,1.55100896926
104.03373193,-3.97479751623,0.0938674393228,938.691471568,-28.4019530771,219.186147866,-1.58047940631,48.8808433753,0.438905667069,1.55100896926
104.03373193,-3.97479751623,0.225125467748,939.408806394,-29.9336156111,219.186147866,-1.58047940631,48.938726155,0.438905667069,1.55100896926
104.03373193,-3.97479751623,0.225125467748,930.921257664,-28.1073516167,217.352547967,-1.58047940631,48.9812075181,0.438905667069,1.55100896926
102.354482061,-3.97479751623,0.225125467748,933.498402893,-24.5795651636,217.352547967,-1.58047940631,48.9150742271,0.438905667069,1.55100896926
103.230050835,-3.97479751623,0.217017683181,932.631927969,-24.2598123591,217.352547967,-1.58047940631,48.9483859842,0.438905667069,1.55100896926
103.126870353,-3.97479751623,0.130483972368,932.631927969,-24.2598123591,215.833355463,-1.58047940631,48.8326353931,0.438905667069,1.55100896926
